source_file,record_count,processed_date
MD_violations_20251025_081751.csv,1,2026-02-01
MD_violations_20251228_082136.csv,1,2026-02-01
MD_violations_20250917_081946.csv,1,2026-02-01
MD_violations_20250812_085411.csv,1,2026-02-01
VA_violations_20251001_082047.csv,1,2026-02-01
PA_violations_20251130_081930.csv,1,2026-02-01
VA_violations_20251022_082259.csv,1,2026-02-01
MD_violations_20251116_081918.csv,1,2026-02-01
MD_violations_20250829_081942.csv,1,2026-02-01
MD_violations_20260125_082201.csv,1,2026-02-01
VA_violations_20251125_082252.csv,1,2026-02-01
PA_violations_20251230_082402.csv,1,2026-02-01
PA_violations_20250809_084904.csv,1,2026-02-01
VA_violations_20251230_082402.csv,1,2026-02-01
MD_violations_20251110_082324.csv,1,2026-02-01
VA_violations_20251023_082132.csv,1,2026-02-01
VA_violations_20251111_082058.csv,1,2026-02-01
MD_violations_20260108_082507.csv,1,2026-02-01
PA_violations_20260113_082503.csv,1,2026-02-01
MD_violations_20251115_081849.csv,1,2026-02-01
PA_violations_20250918_081926.csv,1,2026-02-01
VA_violations_20251109_081749.csv,1,2026-02-01
PA_violations_20251021_082142.csv,1,2026-02-01
MD_violations_20260106_082506.csv,1,2026-02-01
PA_violations_20251019_081749.csv,1,2026-02-01
MD_violations_20251128_082209.csv,1,2026-02-01
MD_violations_20260117_082118.csv,1,2026-02-01
MD_violations_20251202_082405.csv,1,2026-02-01
MD_violations_20250809_084904.csv,1,2026-02-01
VA_violations_20250813_085603.csv,1,2026-02-01
MD_violations_20250803_152951.csv,1,2026-02-01
VA_violations_20260124_082141.csv,1,2026-02-01
VA_violations_20251018_081824.csv,1,2026-02-01
MD_violations_20250928_081704.csv,1,2026-02-01
PA_violations_20251026_081818.csv,1,2026-02-01
PA_violations_20251214_082040.csv,1,2026-02-01
MD_violations_20250912_081918.csv,1,2026-02-01
PA_violations_20250927_081709.csv,1,2026-02-01
VA_violations_20250914_081719.csv,1,2026-02-01
VA_violations_20251229_082605.csv,1,2026-02-01
MD_violations_20260112_082634.csv,1,2026-02-01
MD_violations_20250905_081944.csv,1,2026-02-01
MD_violations_20250811_085717.csv,1,2026-02-01
